config_id,plant,NH4NO3_mg_L,KNO3_mg_L,CaCl2_2H2O_mg_L,MgSO4_7H2O_mg_L,KH2PO4_mg_L,luminosity_umol_m2_s,temp_C,humidity_%,stem,leaves,leafArea,branch,protein
37,soja,2400,2350,440,277,85,350,24.73340165197413,77.11384785031353,11.766827912125692,4.778610254440484,17.296383620186024,6.278803482446257,36.35721736211239
37,soja,2400,2350,440,277,85,650,29.059811760593103,48.622293397597076,18.066979900028706,4.997814711793351,21.590127810605946,4.99217437311663,37.55764205299001
37,soja,2400,2350,440,277,85,650,29.95821502056632,59.347404384836736,16.81962986887629,4.3829482124689845,23.627473844568485,4.316455349560277,36.633762115343444
38,soja,1600,2850,660,185,170,500,24.445756599090824,78.94247558656048,16.441108096939402,5.627214784855359,17.881499493829654,6.317073188300763,33.84003820869824
38,soja,1600,2850,660,185,170,200,21.460367509044747,62.16476482080758,13.90903061649071,4.563224865088846,20.280550301452205,5.7462685314940884,36.58737881379762
38,soja,1600,2850,660,185,170,500,29.88835221001699,43.80420572810713,16.384283743700127,3.8918218127839923,21.07766060827691,4.776203690048128,34.86874629728527
38,soja,1600,2850,660,185,170,500,20.654410254544747,75.75683626797428,16.392288624413005,4.995726989079151,20.238514396782257,5.840848183108336,36.01589853094543
38,soja,1600,2850,660,185,170,650,23.458320577855673,43.94667012761592,15.147493080257176,4.85366037755944,18.192892178639916,4.217106628405778,36.146605614305344
38,soja,1600,2850,660,185,170,200,20.80755315253264,51.41446292967081,10.483274712188983,4.8253791518891616,26.495845754731086,2.4663508067324975,36.20357427413248
38,soja,1600,2850,660,185,170,350,23.099923075024943,76.9728926202154,12.684040253518083,4.517674022834494,22.258954421339833,5.996945532051402,37.37445724405907
38,soja,1600,2850,660,185,170,950,27.329408508583626,60.65434156207442,17.516113122649767,3.8831813326164335,20.04921096964147,5.829677301907644,34.0650182554095
38,soja,1600,2850,660,185,170,200,22.808833601454875,75.86172491440317,12.928363454936681,4.4559036953279625,21.42667382845282,4.605339193564236,37.18219064034453
38,soja,1600,2850,660,185,170,950,25.04599608356412,43.08447979167722,12.905497957548366,4.752206560435325,20.78823300064465,3.636585459307181,36.479454354928734
39,soja,1600,950,330,462,170,800,26.780754730368216,58.155317777595585,16.244363656183726,6.260550836946942,20.360902618553258,5.743625429683753,35.864174206582106
39,soja,1600,950,330,462,170,350,24.897714305566513,48.89501627627652,16.00250370849471,5.151195054836694,22.903840988923744,3.724176825963924,35.68293981746141
39,soja,1600,950,330,462,170,650,26.46586690951116,51.479687228446764,14.835153381545647,5.080984802073713,18.996509020589002,3.8842758436477185,35.261522016420045
39,soja,1600,950,330,462,170,650,25.070101558273482,56.442759135701834,14.92368026223417,5.179047996687668,20.56274211081594,5.512555550126136,35.28019618185748
39,soja,1600,950,330,462,170,950,24.57270093000899,58.357611185031104,11.446171987183176,4.554948930537065,18.928467406186204,7.892659405184862,36.88293752638857
39,soja,1600,950,330,462,170,350,29.981367107067634,50.70192690869809,14.690340409953018,5.52658282826742,22.00062011330931,7.565183664148279,33.904285273136786
39,soja,1600,950,330,462,170,200,27.83648091033045,63.721778950534656,14.412076954999204,5.09550239397774,14.896112576849541,5.507896013302346,34.35868104909706
39,soja,1600,950,330,462,170,950,22.55901755160132,72.64684680098756,11.918744935359525,5.196502661826984,19.2925052576627,5.352282224867901,35.961985094537674
39,soja,1600,950,330,462,170,350,25.592258567903507,66.29847052607923,12.016835553568432,5.1968215341554735,17.202144724229896,3.213896096953842,36.00117317209741
39,soja,1600,950,330,462,170,650,29.028169476778082,51.6293812946625,13.03082333288082,4.703482371336697,17.71272729548328,4.357292596789045,36.06391250975679
40,soja,1200,2350,330,277,85,200,28.144235007263347,54.96079398297421,13.55734765669834,4.104405521079024,20.149492975006158,3.7016475305761984,35.588546974876024
40,soja,1200,2350,330,277,85,200,28.806747542536243,45.046656205544664,19.160056028018005,4.040189515383,24.90960277032039,4.982661416768077,36.42873736855001
40,soja,1200,2350,330,277,85,200,25.76865275635639,72.29836799070168,13.866686068489134,4.8802122309349905,19.3540000490447,4.720010941783749,35.6557481537486
40,soja,1200,2350,330,277,85,950,28.653155205921188,48.5072527237686,14.059680709226937,4.445828517620042,19.939536361522467,6.604961091232441,35.45047239754353
40,soja,1200,2350,330,277,85,500,25.96174894404576,67.54545902211657,12.066615636745706,4.349333536350281,21.984395156508477,6.434712020692642,35.65976517472014
40,soja,1200,2350,330,277,85,950,21.569999301386773,75.50894792988743,13.302176857502628,4.9416423817221204,16.738740994164477,5.878457694544284,36.01112675479433
40,soja,1200,2350,330,277,85,200,25.63663611561057,63.34871396928089,17.37922621740117,5.5804262480089095,16.071848010891774,5.045780599405687,35.86841960830216
40,soja,1200,2350,330,277,85,200,23.027805714444995,45.907624949473565,15.947343970271572,4.770373965812216,20.82147402632732,2.411480885304115,34.857188978499785
40,soja,1200,2350,330,277,85,500,21.479135142784088,72.4377847520156,15.949640373120932,5.169405835725874,19.078024568458815,5.321610093449062,33.60581970276826
40,soja,1200,2350,330,277,85,950,27.189714930022582,42.57556180045686,14.405984515950815,4.009552808403863,17.64907592815448,4.658255849768371,36.57077233290317
41,soja,2000,950,660,277,255,500,23.562514336421767,77.62927927616511,10.272457026457085,5.066743468720166,15.183150159025033,4.58741029308803,36.08662954399144
41,soja,2000,950,660,277,255,950,24.76676543398715,71.7029359449628,15.827753245317071,4.17931071889635,16.509713253230345,5.486514971596723,37.02324356699907
41,soja,2000,950,660,277,255,350,28.419831026885937,56.176375335149444,14.917696223518558,4.885541748294433,19.157150680753293,3.3861033492762918,35.45709617405024
41,soja,2000,950,660,277,255,650,20.84088432065436,48.339576504234294,15.688512819461431,4.845266842496735,11.095849750907822,3.099091215715169,35.89888227686259
41,soja,2000,950,660,277,255,200,28.061032407285637,55.58277407360861,16.90483759413599,4.805515701227116,21.628557880992684,5.528797953392909,35.03064807825607
41,soja,2000,950,660,277,255,200,24.297510261888384,56.786083571516954,15.200500968320203,4.721075305458452,19.89855771868884,4.092769972597677,35.290001940129734
41,soja,2000,950,660,277,255,950,24.22392652792352,51.39766076735444,11.394615677413787,5.227918074257798,20.74737365858804,4.265284238801147,36.296755761923905
41,soja,2000,950,660,277,255,200,26.36635726762112,69.03496337761894,15.917530193336813,5.8473465092777355,20.032521188037236,4.4828657432891,34.699778844153116
41,soja,2000,950,660,277,255,200,29.60128427450082,53.36937231964093,16.16378527189227,4.896861761397012,18.436890779500914,6.015029583151145,36.15372397639438
41,soja,2000,950,660,277,255,650,22.67542260304434,59.14861217258374,15.413705211441705,4.989474162718132,17.390876234701697,5.673250692251342,33.73178027340721
42,soja,800,2850,440,277,255,800,28.824729402648828,65.41313148588418,13.56903385641223,5.1825717280690675,20.11187019758318,3.8616274941170965,36.003353600248644
42,soja,800,2850,440,277,255,950,27.192577757225166,53.21510662930385,16.636934669257208,5.392685743922755,27.682395413080176,5.574340351720834,34.68095577340603
42,soja,800,2850,440,277,255,950,27.79546700370692,71.14726305626569,13.832179133348365,5.587107096944522,19.61197774746567,6.998218498974255,36.99844248677991
42,soja,800,2850,440,277,255,350,29.82018393811377,66.89468746041784,15.159125817422742,5.435129166228629,18.985606702370468,5.140162952810773,36.659205685295234
42,soja,800,2850,440,277,255,500,22.831410957593917,69.75075211264732,12.358966020688078,5.062443633245728,16.71224459149998,4.723571217904401,35.17717248132072
42,soja,800,2850,440,277,255,200,20.411782581267854,64.62872761628633,14.950909541109601,3.9331412379922464,19.166117225337036,6.403738042056519,35.45277803472513
42,soja,800,2850,440,277,255,350,24.08388593500704,63.961429493459676,15.566800436756454,5.14071334240394,16.252379885079865,5.3945762039613,38.40282006736447
42,soja,800,2850,440,277,255,350,24.327836950468214,41.18739104120129,17.898763928266227,6.005390012648123,21.8863191301796,4.287435836519697,38.154334610818694
42,soja,800,2850,440,277,255,800,21.900107265532366,51.151482527753046,11.584583389167737,3.8360743114692113,18.920483277975816,5.88230055208908,34.34516552660283
42,soja,800,2850,440,277,255,200,24.17377552133142,52.87909897065785,17.49872772165756,4.846248365138221,17.93346109722111,4.170369238038972,36.030479146914246
43,soja,2400,2850,220,370,128,650,28.64215442420495,54.51155044712569,14.552104548877706,4.954157439505781,23.666434445586674,5.407219071093953,37.59376801744985
43,soja,2400,2850,220,370,128,350,25.034273144299096,54.02807677483901,16.93869742916587,4.727599660060278,19.73576686445081,2.3842458047081654,37.190065556097366
43,soja,2400,2850,220,370,128,350,28.1047341130896,60.424483820017414,13.142925553166867,5.884185191899366,18.436957806449417,5.3272983616975065,36.47212479962402
43,soja,2400,2850,220,370,128,350,29.047590271827538,67.65615051919833,14.936845487905456,4.731000478580593,24.8445098434009,7.456888284491418,36.3118705482112
43,soja,2400,2850,220,370,128,350,24.14997095741043,54.34976158541582,15.49017487231786,4.307524340154201,22.58194329058285,4.203450446769339,35.89437613487476
43,soja,2400,2850,220,370,128,950,26.53428362355176,48.55053148168154,14.300504363564382,3.6912158260190755,26.850288754719646,3.2847827233463898,37.73847815847316
43,soja,2400,2850,220,370,128,950,27.52286638029643,67.1445387346316,14.882239368537164,4.864014765785827,17.67255763331085,4.135002819743589,35.700785890424235
43,soja,2400,2850,220,370,128,800,20.826018858106252,50.40833333368003,16.400890010200698,4.603910858545478,21.083401900976142,4.976482472752204,35.11546040202724
43,soja,2400,2850,220,370,128,350,22.504664485586684,44.594718808902684,11.959831738980336,4.9840016758810695,16.076765097469945,5.455372014528059,35.86501179382722
43,soja,2400,2850,220,370,128,500,21.34027949795749,58.85179289572623,11.821352541836925,4.2096752005400315,21.35373727047892,5.709377089001569,35.827830777357384
44,soja,1200,2350,440,555,213,500,27.4683719592231,52.90188934081274,12.003877494301559,5.954152233184749,17.647416109513454,3.4453759087781624,35.91353760453465
44,soja,1200,2350,440,555,213,350,24.022248032671243,78.80830084840908,18.123259751105326,5.5717409932502955,20.13563866911562,3.8483477919434486,35.869395708581436
44,soja,1200,2350,440,555,213,650,22.334331840163188,49.72937619115221,14.070598215440933,6.2512593223594966,22.33923189648931,3.3851787483212514,34.817486054220964
44,soja,1200,2350,440,555,213,350,29.587877213420118,51.9238221897604,15.568338542415344,4.8498031770288526,18.51609625662247,5.526794673048074,36.53880805466564
44,soja,1200,2350,440,555,213,950,29.43311587716471,79.81506744999727,19.296196188500282,5.902941210027696,21.21801104203695,4.669653670858447,35.832985788581446
44,soja,1200,2350,440,555,213,800,22.918505797960872,59.16033297280606,13.975580032452013,5.040121078352765,18.074319628988462,8.361016380504033,35.722992811508334
44,soja,1200,2350,440,555,213,800,23.76405892297986,65.53095296334767,14.559121265455012,5.093596275859327,20.38990179337712,6.542028975760861,34.62330744942144
44,soja,1200,2350,440,555,213,950,27.64146254966971,56.90421144704602,15.88982644520678,4.974898863486346,20.709026836986652,5.009049575039324,37.51461498120319
44,soja,1200,2350,440,555,213,800,26.401986424773057,61.87536099647746,17.321263683312225,4.664737376452511,24.60261593235762,4.588960404053985,37.38606862839304
44,soja,1200,2350,440,555,213,500,26.969729461416406,61.849230140783405,13.997402226491316,5.99919907336308,19.56024310951799,4.191926767241062,35.34747004507971
45,soja,2000,1400,440,277,213,950,25.43112539385405,73.0831012800788,13.961070714733236,4.650452056432171,21.445662780998113,3.07388882130169,36.51267798345615
45,soja,2000,1400,440,277,213,350,20.35644550678485,48.708851537481195,12.66721203246818,4.662674292911017,18.32555461440663,4.127643877277421,34.81637625378272
45,soja,2000,1400,440,277,213,500,26.804745152954197,52.25804970640178,13.47246951572428,4.351754789092231,22.504469746047988,4.7950481020884945,33.456315613869585
45,soja,2000,1400,440,277,213,500,25.510009095708405,43.27988545532161,14.657489168920803,6.420825027140576,18.663770288735833,4.293356513979259,37.83658789173664
45,soja,2000,1400,440,277,213,500,23.896057122102462,75.53851576601016,17.467024551703414,4.7271310302806295,17.06863802703825,4.834550350252621,36.61853601377276
45,soja,2000,1400,440,277,213,800,22.26493188161992,50.901956977858674,14.168962416669954,5.053473357212628,19.42256606019306,6.097498426670617,35.68527229234097
45,soja,2000,1400,440,277,213,500,23.106035922814193,48.06869053304269,14.216563861033851,4.6029569516175,18.706062899323783,6.8019342548768105,36.60011030039597
45,soja,2000,1400,440,277,213,800,27.265832375245335,45.336863327546915,15.025555446282642,4.959809451426933,22.313354603176542,4.376777934174857,36.77159401197068
45,soja,2000,1400,440,277,213,500,29.875928639732933,55.69185264197692,15.637156932997923,5.461774749710191,19.05889390570356,4.773641337640625,36.05819587666705
45,soja,2000,1400,440,277,213,200,22.47062241274991,72.8112642057188,13.11566965314512,5.704089223569689,18.868663679334787,5.347303425791709,35.568836541181085
46,soja,2400,2850,330,370,85,200,23.470756723774887,74.46431511813384,16.612803277203575,5.938053473589485,22.827881828062004,5.1785188315558575,34.90971839564883
46,soja,2400,2850,330,370,85,350,25.31249868639603,46.75516589464738,15.042376026594198,4.653336880259723,23.402890059722797,4.296966153604394,39.01534749271706
46,soja,2400,2850,330,370,85,650,28.65936671679111,51.49159514151932,15.487749145443463,5.159620196568213,21.143457387689697,4.50378814149499,36.226851095977715
46,soja,2400,2850,330,370,85,950,28.225546692327963,51.029065972136976,13.159830355919947,5.323628709435823,21.756858274268467,5.711743978559947,37.82408462509485
46,soja,2400,2850,330,370,85,200,23.176437369755693,40.80110592876043,15.700020687771485,4.568540727052573,15.617649757028197,7.277465235160488,35.307742092001625
46,soja,2400,2850,330,370,85,200,23.56680318971959,49.852131601415,15.023969689672224,5.0214184165777,15.71258168742899,5.198960242740224,33.80686090631416
46,soja,2400,2850,330,370,85,350,23.02023631936251,75.45899765869115,13.91520428605893,4.644407808684751,20.047179726180463,5.782592727258475,36.20394150829699
46,soja,2400,2850,330,370,85,800,28.903055320816154,47.03762964991481,16.18419680915932,4.966717627948743,21.582903864770266,5.601663272300735,35.47862542789747
46,soja,2400,2850,330,370,85,500,27.671727975829597,46.84379209110632,15.735174929846034,4.191540648532051,21.61311719697574,7.171822509524105,35.381342755576235
46,soja,2400,2850,330,370,85,350,21.94158652474452,75.24607085579517,14.452550625201363,5.081406158030916,21.88576815471933,3.2302580530012683,36.5672008943863
47,soja,1200,2350,660,370,85,350,24.337681543069053,48.23708977240169,17.2952135231605,5.0551082154614795,22.92192851367754,3.9251322236405604,34.584634915200375
47,soja,1200,2350,660,370,85,200,23.021924595740188,68.25378883770925,11.009056445036668,4.6371789140229795,21.745141232093665,6.489833524979456,35.951247966885944
47,soja,1200,2350,660,370,85,200,27.477628567131134,58.37832892263509,16.08895020550753,4.516843174173729,18.980698416829828,5.359906177038428,34.47908959047602
47,soja,1200,2350,660,370,85,950,22.415998424005455,40.23336107874022,13.01537934307432,4.360705268875731,17.54292344843465,4.818387118859005,35.052401300242046
47,soja,1200,2350,660,370,85,650,24.321379701528716,71.30562875969497,17.288164328584802,4.682570098227027,19.76294477567677,5.462812745827775,35.407903397089
47,soja,1200,2350,660,370,85,200,29.581381290784446,66.4930220867401,17.882876839818213,4.083669980692983,21.757393083913083,6.915176284380182,35.529303576240245
47,soja,1200,2350,660,370,85,200,26.81022625274661,62.28714204249698,13.455037238355448,5.269257990069508,22.21086594156322,5.647343841421115,35.551576050658056
47,soja,1200,2350,660,370,85,350,29.53879701493734,63.11565049699006,15.155066292616572,4.985445181556935,19.948537066974904,4.165776058618306,35.79868241410498
47,soja,1200,2350,660,370,85,800,25.24789838581963,46.563640109140934,16.722566940612456,5.206177984138145,22.302878812988894,4.725294443432371,35.29845981986629
47,soja,1200,2350,660,370,85,350,23.109475438704145,76.8782344043216,13.658110638676138,5.759268337063279,20.79886086429135,6.252567428131065,35.75814979854104
48,soja,800,2350,220,555,170,200,20.300792824448546,41.59834994097409,17.14893886557007,4.6252250650866955,17.06481251443755,4.18654874053458,36.942185325642704
48,soja,800,2350,220,555,170,200,28.51854432234592,54.661965480885726,14.161972714020095,5.572772505124169,10.904405989433712,3.719036250009383,36.496014165864956
48,soja,800,2350,220,555,170,650,23.73538725068491,49.06419492541203,14.886925287675936,4.786367859877045,16.393653309334425,5.642361324266627,35.496841784362225
48,soja,800,2350,220,555,170,650,26.817575456615256,75.73786963629126,14.186977553394286,5.84954422443862,22.538609661938967,3.710590844772792,36.02930922899884
48,soja,800,2350,220,555,170,500,26.10772783056722,79.69463169113646,12.759274224860054,4.612940430708999,17.649482361231488,3.544525053061215,34.367104909050695
48,soja,800,2350,220,555,170,350,23.63335291246832,63.78155954837963,14.82746819979762,5.596839960106546,20.8597075088174,3.6222731230693292,35.35985842877459
48,soja,800,2350,220,555,170,350,22.459056673654906,42.467384856768724,15.802778703747848,4.388110802444509,19.760850401577454,5.72532389853348,36.53195465070306
48,soja,800,2350,220,555,170,200,26.709345335914907,43.39166176057113,13.228651129537912,5.88560591512901,23.06303146278163,7.494528602740857,35.87378279127662
48,soja,800,2350,220,555,170,350,23.33787924306529,45.606810163329364,12.94760954760509,5.446389938412318,18.08901660156848,5.008657793971252,34.349380495876346
48,soja,800,2350,220,555,170,500,20.714013463609287,53.13961479868263,15.567233377311279,4.281538614837224,19.014950256950552,5.023866394472351,35.68573834268602
49,soja,2400,950,660,370,128,800,21.176861969988128,63.62061458417521,14.40030817004843,4.97640566913624,18.10742175938008,3.1148090909809563,36.6236936306477
49,soja,2400,950,660,370,128,200,21.204070630061196,77.09139243785165,16.150881089645218,4.225398829899122,19.50894261738151,4.86709856089567,35.83780937434197
49,soja,2400,950,660,370,128,650,24.54320145579024,48.39090685559239,14.670020952825716,5.560331910815832,17.983307256340098,2.8124849814889332,34.680323384784934
49,soja,2400,950,660,370,128,950,26.83523359265592,44.1445339362201,17.983228832021805,5.6774066847884015,21.487714285119015,4.102467796235262,37.18115781321772
49,soja,2400,950,660,370,128,500,23.515431390985604,58.98405723784235,12.850733889184381,4.3991599679228655,23.32510176107678,3.27845610956372,34.63523864099662
49,soja,2400,950,660,370,128,800,23.13226125903057,64.38064983122922,14.498942892600866,5.823140646373999,20.701401920964024,7.8631381075911015,36.55402909054603
49,soja,2400,950,660,370,128,350,28.29048398881011,57.5672228539585,12.930568573689092,5.059061699878514,19.45591855691318,5.571497719754706,35.99301974878779
49,soja,2400,950,660,370,128,650,21.520439976304214,49.231435247584486,16.725951102316934,4.743988595291324,19.62430056973049,3.948826247186756,34.60744963286759
49,soja,2400,950,660,370,128,500,29.5414762570171,64.18552353227604,16.639048729358034,4.710031043370203,17.813359791595595,4.680614965193284,35.38951296648322
49,soja,2400,950,660,370,128,500,27.83025061428454,53.36145131159397,15.258210473360935,5.106329259005547,22.654548967068582,5.489565976183819,35.74754521415597
50,soja,1200,1400,220,185,255,800,24.030216399978954,45.94025822651696,17.215527763989236,4.8751595099232405,18.071319714243117,6.514136496251656,37.564660861444736
50,soja,1200,1400,220,185,255,200,20.77255863426712,76.12260049408806,14.997493039115154,5.909908337169888,22.242617906354184,4.5921142747990125,36.43371716718515
50,soja,1200,1400,220,185,255,800,26.77338613444248,56.21785589686215,15.223242758466697,5.7732014628705866,19.461878436343483,3.168800214010624,35.85633792495553
50,soja,1200,1400,220,185,255,200,22.235957738922714,40.56475927047808,14.526243513241186,4.589772432597991,19.946178453641352,3.3388038881727464,35.22242440011918
50,soja,1200,1400,220,185,255,500,20.034883769620386,40.92326396869164,10.859054961481894,4.881882976761637,23.034635846100876,3.2687662480177115,35.3775904218586
50,soja,1200,1400,220,185,255,500,21.477005141600742,43.7004968512353,13.215802692702516,4.255187749357591,21.0782468195141,3.6071701856410625,37.22201711782101
50,soja,1200,1400,220,185,255,650,20.96802589690081,49.846702598511946,14.757687318215488,5.395650548756366,20.507762270573913,5.612902505846678,36.02993972817151
50,soja,1200,1400,220,185,255,200,27.665000415152363,59.95455531224002,15.920502134662613,4.979011779844605,19.081225440605962,2.637030777951254,36.97049048862991
50,soja,1200,1400,220,185,255,650,24.176405757177672,76.19143001833623,14.594672576264703,5.03836582857242,19.145615913671396,4.772719584352436,37.047377588458595
50,soja,1200,1400,220,185,255,200,26.450955185131996,55.70157401344339,17.379058110735155,5.326149185533586,20.776465953995583,3.599958472909794,36.1552746789198
51,soja,2400,950,330,277,213,200,24.85333730026021,59.110724713516944,14.148704406071008,5.476981539905986,22.679698643142103,3.9277989779641556,34.431608179056205
51,soja,2400,950,330,277,213,650,27.22618807664505,42.83536957130841,14.395084192143145,4.444073085719633,23.14353193827919,4.78118592096147,35.74392828757039
51,soja,2400,950,330,277,213,350,27.393701070596677,67.28093652266514,18.24456535660569,4.690685304140305,19.79600897243414,5.070984736226547,37.73901215315722
51,soja,2400,950,330,277,213,500,29.66145708028636,66.61677435111105,16.9692415601954,5.40968534264836,15.503654567218211,4.39839280114682,37.07589710365305
51,soja,2400,950,330,277,213,200,28.95613557138178,42.71203982200658,15.453862866368937,4.760153947158725,19.767057947305872,6.081935533647623,35.2835116143548
51,soja,2400,950,330,277,213,800,20.182023326075466,60.46586898819058,12.132385859428775,5.754550259662729,24.197607618945444,3.536499270928882,33.64541584213859
51,soja,2400,950,330,277,213,950,21.666336299503676,59.19626489149819,17.284391009688836,4.219664132728775,17.34120309977496,5.323882299744579,35.616296828528
51,soja,2400,950,330,277,213,650,27.12615048301681,68.58350958906172,15.524626683742278,4.380145296102453,21.316105884565406,6.731193546099275,35.04357400338736
51,soja,2400,950,330,277,213,200,24.699074585293538,41.148719635362674,13.695159140509976,5.0036938564019255,21.988792391610406,4.448528107142799,34.34209355657935
51,soja,2400,950,330,277,213,350,23.951332766216,72.52529774434696,14.167176568471163,5.195511003546342,24.90388232739853,4.877984240640662,35.71569469523665
52,soja,1600,2850,440,370,170,500,29.817058919266195,53.909983107045,15.553340414578162,4.14800141838695,16.56186632301859,3.3922612753998607,35.29165775243758
52,soja,1600,2850,440,370,170,350,20.26687900274345,66.34135586929105,18.05756702791676,5.534049766855201,19.43166329303108,3.446448731437636,35.21849468457703
52,soja,1600,2850,440,370,170,650,20.886995763149237,61.900622685025226,12.763477910164724,4.653563743721651,20.602847377618072,6.65434925734641,35.70632253058013
52,soja,1600,2850,440,370,170,950,21.463125047911934,68.7174990047383,13.953384228580227,5.339711164919775,19.305105852730968,5.421540548440143,35.35261367056445
52,soja,1600,2850,440,370,170,350,27.977341693164547,78.16825288316744,14.994103009202195,5.851075054136423,23.4030804356797,4.410316671562655,37.33891639287458
52,soja,1600,2850,440,370,170,350,26.364160515114765,64.47935483098553,16.779328728992194,5.899784268418461,18.625045184384987,2.975556313368425,35.62314330651172
52,soja,1600,2850,440,370,170,200,23.088108038637266,76.71256226184073,14.411007307086697,4.419568974500759,19.530193001790174,4.023584246385392,37.97640830627242
52,soja,1600,2850,440,370,170,950,22.9948627622248,74.27738679930869,12.351741828349562,4.397565404026025,19.220189074731074,5.614968376780558,34.82693993899731
52,soja,1600,2850,440,370,170,650,29.209803445975304,43.60557907269484,16.285458536258112,3.5173902676031252,22.444216955343972,3.876865183666716,36.55719279149234
52,soja,1600,2850,440,370,170,650,26.24920915297787,66.07689998180106,12.814566676826669,5.042400564143401,20.700791550868896,5.523306929370266,36.28206573375285
53,soja,1600,1400,440,185,170,650,29.06853590633068,62.220549829390606,14.140863791131117,4.972698815106906,22.439704088743486,5.0618141856342245,36.08052151688901
53,soja,1600,1400,440,185,170,200,22.247289890040392,69.94844778152223,15.179356817181734,4.564053937410961,18.754705300730645,5.9987320101497605,35.44854014200498
53,soja,1600,1400,440,185,170,800,24.297180242814193,44.552751006264806,16.196193862808137,4.744979372959237,16.900167373716737,5.142897327844656,34.088581271283886
53,soja,1600,1400,440,185,170,200,28.80791706248163,47.567867112609306,16.096311564376716,4.830763900031575,20.406078063661457,5.618691132764273,35.87138193518278
53,soja,1600,1400,440,185,170,950,27.00308176886965,68.63511161374362,16.808280377076102,5.7751390193902274,20.125846335827497,3.8488854515431266,35.58853928752482
53,soja,1600,1400,440,185,170,650,28.993049762814632,71.51020105651966,15.668781809693435,4.315352103202449,17.699985581320522,5.150062772859725,35.923587060761115
53,soja,1600,1400,440,185,170,800,29.94498145480639,61.89729178695791,16.475504293575696,4.384084977067696,21.95203128924857,5.297920346166768,34.827889972849356
53,soja,1600,1400,440,185,170,950,29.545497002531793,50.45672301753136,18.871410629342567,5.83045891335812,23.765724221776143,6.795121378160739,34.34755593722754
53,soja,1600,1400,440,185,170,500,26.535349107184285,72.28871422590368,18.410171094401832,5.372809234574986,16.990439168256245,2.270553192391224,35.52720515964672
53,soja,1600,1400,440,185,170,800,21.819859715054417,76.2713672079075,20.758228670781627,5.521467920715098,19.161569704741904,4.275476013491229,36.724640169158015
54,soja,2000,950,660,277,128,800,25.39399704729119,46.64848258574907,13.926597211037906,5.092417578085681,20.06916503088078,3.9212529619461742,36.13663492993028
54,soja,2000,950,660,277,128,200,20.87095586835589,50.72375130970731,16.11246355038708,4.540913852131874,21.680489845404733,5.514240360749086,36.81806174657807
54,soja,2000,950,660,277,128,650,26.28107626882347,54.130428826327204,13.172339328674088,4.268507301049252,21.013850700140427,3.380593867718168,36.38066099059337
54,soja,2000,950,660,277,128,950,20.383833657943565,56.10905397889947,12.301613613685712,5.15052416194507,19.44111017253424,4.253530981847788,36.094695324690775
54,soja,2000,950,660,277,128,500,21.412372794008046,58.535249761768505,11.731655174020215,4.335664013892498,17.027819973985338,7.060313826820169,36.97461023768046
54,soja,2000,950,660,277,128,350,25.729207461912036,55.573296807340895,17.39177769790155,4.669830046551387,19.428899826571545,4.717923109734479,35.86047997324064
54,soja,2000,950,660,277,128,200,28.05315989961352,60.10176467407328,12.242828918314629,5.52351818182959,26.860984470863357,2.6685475364926274,34.294244810305266
54,soja,2000,950,660,277,128,350,21.534910153241846,58.30143011137528,13.013518167828229,4.278369186005458,21.58288310549228,3.5732451900611,35.07425215919791
54,soja,2000,950,660,277,128,650,25.288152556357815,78.69878289455039,14.531203506547559,5.039006229330502,24.660758700743312,2.5893757615465454,35.432353989031355
54,soja,2000,950,660,277,128,950,21.43016042412709,66.21157713388001,12.790299646800928,5.718938493896064,22.0651127881842,2.7394351109926767,36.80397993805289
55,soja,800,1900,550,185,170,350,27.609882606215006,50.141986913227335,16.38604168063354,4.116553243803956,23.236826232065347,4.845760828283051,34.83004293968226
55,soja,800,1900,550,185,170,500,28.40899763213175,79.7975464041515,14.56335861595873,4.7725413021802146,19.302347767437055,5.189200516154827,35.73910580532724
55,soja,800,1900,550,185,170,200,22.20464751652662,78.01801201206818,10.67285188219495,4.317443704759938,15.613831747910325,3.0401275998028474,36.05815665862818
55,soja,800,1900,550,185,170,500,29.10056213978918,70.10126737321117,17.44121874408307,5.4576531191822575,21.00805783063251,4.526811346016847,34.88546924149001
55,soja,800,1900,550,185,170,650,24.77139206101518,51.193567791977266,18.334291964477174,4.433810462215861,18.54602860693712,5.449630041046937,35.83340493689734
55,soja,800,1900,550,185,170,650,27.232568655925455,49.582001539926004,16.56912932694233,4.00047588329864,20.675116699261437,5.963295603030948,34.970411811436854
55,soja,800,1900,550,185,170,200,23.73857673269366,62.87573976030666,15.319896371093733,4.215345448274139,17.937930757245216,4.081522811505937,37.968638046035935
55,soja,800,1900,550,185,170,200,24.409713092667523,59.560635229207904,20.012081738405012,3.6512419463244306,18.616972202504744,3.7396941040892253,36.48474156183873
55,soja,800,1900,550,185,170,350,28.27261136725047,72.85448565407643,13.428365471795221,4.590469064259076,19.499941566290946,3.9173437788900767,36.20666563949926
55,soja,800,1900,550,185,170,650,27.423255429906767,63.857220303697346,15.413800693417471,5.074570017602088,18.830799188824287,6.7045412673610905,34.53201298048318
56,soja,2000,950,550,185,128,200,20.50308005246943,77.39397411492676,17.677475980008442,5.317061448605625,16.535367005866433,3.841495871513286,36.68480766628991
56,soja,2000,950,550,185,128,350,26.325664776991875,79.43596171363149,14.844536278238513,4.6366927632352875,19.301312103256123,4.077378368178762,34.16913125092958
